id,name,year,winery,country,region,type,rating,ratingBucket,numRatings,price,priceBucket,gptDescription,gptAnimal,finalAnimal,subgroup,topgroup
167526825,Pinot Grigio,2021,Torresella,Italy,Venezia,White,3.8,3.6–4,420,14.99,10–19.99,"There is a bird depicted on the wine label, positioned above the illustrated tree. I am very certain of this observation, so on a scale of 0-1, my certainty would be at 1. There are no humans or other animals visible on the label.",bird,bird,raptor,bird
167779241,Vouvray,2021,Calvet,France,Vouvray,White,3.8,3.6–4,210,16.99,10–19.99,"There is an illustration of a bird on the wine label, located at the top, above the word 'CALVET'. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1. There are no humans or other animals on the label.",bird,bird,raptor,bird
168982342,Estate Grown Reserva Malbec,2021,Chañarmuyo Estate,Argentina,La Rioja,Red,3.8,3.6–4,964,22.99,20–29.99,"There are no animals or humans on this wine label. The design appears to be a graphic symbol or logo rather than a depiction of a living creature. I am very certain about this, so on a scale of 0 to 1, my certainty would be 1.",none,bird,songbird,bird
169215912,Cabernet Sauvignon - Cinsault,2021,Opstal,South Africa,Slanghoek,Red,3.8,3.6–4,66,18.99,10–19.99,"There are no animals or humans on the wine label depicted in the image. It primarily features text and a drawing of a bicycle with a landscape background. I am very certain about this observation, so on a scale from 0 to 1, I'd rate my certainty as 1.",none,bird,songbird,bird
169812552,Garnacha Blanca,2021,Viña Zorzal,Spain,Navarra,White,3.8,3.6–4,43,20.42,20–29.99,"Yes, there is an image of a bird on the wine label. I am very certain about this, so on a scale of 0-1, with 0 being 'not certain at all' and 1 being 'very certain,' my answer is 1.",bird,bird,songbird,bird
170532325,Lacrimarosa Irpinia Rosato,2021,Mastroberardino,Italy,Irpinia,Rose,3.8,3.6–4,173,25,20–29.99,"On the wine label, there is an image of a bird sitting inside what appears to be a half-spherical container or a bowl. The label does not feature any humans. My certainty level would be 1, as I'm very sure of my observation based on the visual provided.",bird,bird,songbird,bird
170689647,Pinot Gris,2022,Portlandia,United States,Oregon,White,3.8,3.6–4,1602,17.95,10–19.99,"The image shows a wine label with no visible animals or humans depicted on it. Instead, the label features an illustration of an old-fashioned bicycle or penny-farthing. There's a small bird figure perched on top of the high wheel, which is a stylized representation and not a detailed portrayal of a real bird. My certainty level regarding the absence of actual animals or humans in this image is 1, as the content of the label is quite clear.",bird,bird,songbird,bird
170863500,Oak Cask Malbec,2021,Trapiche,Argentina,Mendoza,Red,3.8,3.6–4,2566,10.99,10–19.99,There is an image of a bird flying on the wine label. I am very certain about this observation—with a certainty score of 1. There are no humans or other animals depicted on this label.,bird,bird,raptor,bird
170879473,Singing Tree Chardonnay,2022,Goldschmidt Vineyards,United States,Russian River Valley,White,3.8,3.6–4,883,24.99,20–29.99,"The image depicts a wine label named 'GOLDSCHMIDT Singing Tree Chardonnay' from the Russian River Valley. The main graphic on the label is an illustration of a stylized tree with several birds flying away from its branches. There are no human figures or live animals; only artistic representations of birds. I am very certain of this assessment, so on a scale from 0 to 1, my certainty would be 1.",birds,bird,songbird,bird
170898792,Perspektive Rot,2020,Alexander Koppitsch,Austria,Burgenland,Red,3.8,3.6–4,313,25.99,20–29.99,"The image displays a wine label with illustrations of two birds on it, each carrying a cluster of grapes. There are no humans depicted on the label. My certainty level regarding the presence of illustrated animals (the birds) on this wine label is 1 (very certain).",birds,bird,songbird,bird
170955549,Chiaretta Rosato,2021,Fontechiara,Italy,Colline Novaresi,Rose,3.8,3.6–4,76,26.99,20–29.99,"Yes, there is an animal depicted on the wine label – it's a stylized drawing of a bird. There are no humans visible in this image. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1.",bird,bird,songbird,bird
171133442,Bourgueil Rosé,2021,Domaine de la Chanteleuserie,France,Bourgueil,Rose,3.8,3.6–4,238,21.99,20–29.99,"The image displays a wine label with the text 'Rosé' prominently featured along with the appellation 'Bourgueil contrôlée.' Below the word 'Rosé,' there is a graphic of a bird with what appears to be a sprig in its beak. There are no humans depicted on the label. I am very certain about this observation, so on a scale of 0-1, my certainty is 1.",bird,bird,songbird,bird
171242099,Penséc Pinot Blanc,2020,Domaine Amélie & Charles Sparr,France,Alsace,White,3.8,3.6–4,145,27.17,20–29.99,"There are no animals or humans visible on the wine label in the image. The label contains text, a logo, and a graphic that appears to be a bird. I am very certain about this; my certainty level is 1.",bird,bird,songbird,bird
171372283,Chardonnay,2021,Stoller Family Estate,United States,Dundee Hills,White,3.8,3.6–4,73,22.42,20–29.99,"There are no animals or humans on this wine label. The label is for Stoller Family Estate's Chardonnay from Dundee Hills. I am very certain of this assessment, so on a scale from 0 to 1, my certainty is 1.",none,bird,songbird,bird
172043775,Chardonnay,2021,Oberon,United States,Los Carneros,White,3.8,3.6–4,813,22.94,20–29.99,The label contains the image of a bee above what appears to be a stylized depiction of hills or mountains. There are no human figures or other animal figures present on this label. I am very certain of my observation—my confidence level is 1.,bee,bird,songbird,bird
174641724,Majé Pigato,2022,Bruna,Italy,Riviera Ligure di Ponente,White,3.8,3.6–4,1103,28.92,20–29.99,"The label features what appears to be the profile of a bird, along with a graphic representation of an eye. I am very certain of this observation; my certainty level is 1. There are no humans depicted on this label.",bird,bird,songbird,bird
174643367,Grillo,2022,Poggio Graffetta,Italy,Terre Siciliane,White,3.8,3.6–4,698,17.5,10–19.99,"The image displays what appears to be a drawing of a bird with a branch or red coral-like object in its beak. I cannot say with certainty whether the object is supposed to represent an actual branch or coral, or if it symbolizes something else. I do not see any humans or other animals in the image. My certainty level is 1, as I am very certain of what is depicted based on the visible elements of the image.",bird,bird,songbird,bird
164675447,Kékfrankos,2018,Affinitás,Hungary,Tokaj,Red,3.8,3.6–4,110,21.99,20–29.99,"This wine label features an illustration of a tree, and there appear to be two birds perched on one of the branches. I do not see any humans or other types of animals in the image. On a scale of 0 to 1 regarding my certainty of not seeing any humans or animals other than the birds, I am at 1 – very certain.",birds,birds,songbird,bird
167936331,Duet,2020,Hopkins Vineyard,United States,Western Connecticut Highlands,White,3.8,3.6–4,48,18.99,10–19.99,"The image features a wine label with the name of the vineyard at the top. On the label, there is an illustration of two stylized birds perched on a branch, with one bird appearing to sing or vocalize notes. There are no humans in the image. The label also indicates the type of wine and the year of bottling. I am very certain about my description, so I would rate my certainty as 1.",birds,birds,songbird,bird
168039595,Viura,2020,Azul y Garanza,Spain,Navarra,White,3.8,3.6–4,50,16.99,10–19.99,"I can confirm that there is an illustration of a bird on the wine label, but there are no humans or other animals visible in the image. My certainty level is 1, meaning I am very certain about this observation.",bird,birds,songbird,bird
169640900,Sauvignon Blanc,2021,Dancing Crow Vineyards,United States,Lake County,White,3.8,3.6–4,102,20.99,20–29.99,"The image shows two birds on the wine label. I am very certain about their presence, so on a scale of 0 to 1, my certainty is 1.",birds,birds,songbird,bird
173155637,Torrontes,2022,Elsa Bianchi,Argentina,Mendoza,White,3.8,3.6–4,118,12,10–19.99,"The image shows a wine label featuring birds. There are no humans on the label. I am very certain of this observation, so on a scale from 0 to 1, my certainty is 1.",birds,birds,"songbird, raptor",bird
173946020,Charmentin,2022,Mas de Valériole,France,Vin de Pays,White,3.8,3.6–4,174,18,10–19.99,"The image shows a wine label that features a stylized graphic of what appears to be birds. The graphic is abstract and colorful, suggesting a light, perhaps playful character for the wine. The label reads 'ValérioLE CHARMANTIN TERRE DE CAMARGUE,' indicating the brand and origin of the wine. There are no animals or humans depicted in a realistic or identifiable manner—it's a purely artistic representation. I am very certain (1) about this observation.",birds,birds,wading bird,bird
2043391,Sparkling Shiraz,,The Chook,Australia,South Australia,Sparkling,3.8,3.6–4,996,18.99,10–19.99,"The image on the wine label depicts a chicken. I am very certain of this, so on a scale from 0 to 1, my certainty is 1.",chicken,chicken,junglefowl,bird
163112615,Picpoul de Pinet Blanc,2019,Domaine de la Madonne,France,Picpoul de Pinet,White,3.8,3.6–4,90,16.99,10–19.99,"Yes, there is an image of an animal on the wine label; it features a chicken. My certainty level is 1, as it is clearly visible and identifiable on the label.",chicken,chicken,junglefowl,bird
168147168,Pitti,2021,Pittnauer,Austria,Burgenland,Red,3.8,3.6–4,70,21.99,20–29.99,"The image features a drawing of what appears to be a bird wearing a suit and holding a glass of wine, standing next to a smaller figure that could be interpreted as a human. These are stylized representations and part of the label's design.Certainty: 1",bird and human,crow,songbird,bird
164325895,Delta Blanc,2019,Clarksburg Wine Company,United States,Clarksburg,White,3.8,3.6–4,44,13.99,10–19.99,"The image displays a wine label with an illustration of a bird, which is an animal. There are no humans visible in the image. I am very certain about this observation, so my certainty level is 1.",bird,dove,songbird,bird
162926317,Chardonnay,2020,Decoy,United States,California,White,3.8,3.6–4,627,26.99,20–29.99,"There is an animal depicted on the wine label – it's a duck. I am very certain of this, so on a scale of 0-1, my certainty would be 1. There are no humans visible on this label.",duck,duck,duck,bird
168286226,Sauvignon Blanc,2021,Duck Hunter,New Zealand,Marlborough,White,3.8,3.6–4,420,20,20–29.99,"Yes, there is an animal depicted on the wine label. It is a duck. I do not see any humans on the label. I am very certain of this observation, so on a scale of 0-1, my certainty would be 1.",duck,duck,duck,bird
170671040,Rosé,2022,Decoy,United States,California,Rose,3.8,3.6–4,2738,19.99,10–19.99,"The image shows a wine label featuring a drawing of a duck. There are no humans or other animals visible on the label. My certainty level is 1, as it is very clear what is depicted in the image.",duck,duck,duck,bird
164001433,Spätburgunder,2020,Salwey,Germany,Baden,Red,3.8,3.6–4,182,28.99,20–29.99,"Yes, there appears to be an animal on the label – specifically, a drawn illustration of a bird. I am very certain of this observation, so on the given scale, my certainty would be 1. There are no humans or other animals visible on the wine label, only the image of the bird.",bird,eagle,raptor,bird
160401615,Calliope Brut,2017,Cieck,Italy,Erbaluce di Caluso,Sparkling,3.8,3.6–4,133,37.42,30–39.99,"There is an image of an animal, specifically a bird, depicted on the wine label. I am very certain of this observation, so on a scale of 0-1, I would rate my certainty as 1. There are no humans or live animals shown in this image, only a graphical representation of a bird as part of the label design.",bird,falcon,raptor,bird
171065125,Dornfelder,2021,P. J. Valckenberg,Germany,Rheinhessen,Red,3.8,3.6–4,36,17.5,10–19.99,"The image shows a wine label with no visible animals or humans depicted. There is a graphic element that resembles a harp or lyre inside a crest, but there are no clear depictions of animals or humans. My certainty level is 1 (very certain) that there are no animals or humans depicted on this label.",none,falcon,raptor,bird
173331572,The Falcon Sauvignon Blanc,2022,Lake Chalice,New Zealand,Marlborough,White,3.8,3.6–4,347,18.99,10–19.99,"On the wine label, there is the image of a bird, specifically a falcon. There are no humans on the label. I am very certain of this, so on a scale of 0-1, with 1 being 'very certain,' my certainty is 1.",Falcon,falcon,raptor,bird
172907437,Sauvignon Blanc,2022,Goose Bay,New Zealand,Marlborough,White,3.8,3.6–4,506,24.92,20–29.99,"Yes, there is an image of a goose (an animal) depicted in flight on the label. I am very certain about this observation; my certainty level is 1.",goose,goose,duck,bird
168186636,Dry Riesling,2020,Red Tail Ridge,United States,Finger Lakes,White,3.8,3.6–4,427,18.99,10–19.99,"On the wine label, there is an illustration of a bird, which could be interpreted as a hawk or an eagle, judging by the silhouette. I am very certain (1) about this observation. There are no humans present in the image.",hawk or eagle,hawk,raptor,bird
169211796,Dry Rosé,2020,Red Tail Ridge,United States,Finger Lakes,Rose,3.8,3.6–4,76,23.83,20–29.99,There is an image of a bird depicted on the wine label. I am very certain (1) that there is an illustration or graphic representation of an animal on this wine label; there are no humans or live animals visible.,bird,hawk,raptor,bird
172963371,Flock Sauvignon Blanc,2020,One,United States,California,White,3.8,3.6–4,28,15.99,10–19.99,"Yes, there is an animal on the wine label – it depicts a heron in flight. I am very certain about my observation, so on a scale of 0 to 1, with 1 being 'very certain', my certainty is 1.",heron,heron,wading bird,bird
176596973,Dry Riesling,2022,Heron Hill,United States,Finger Lakes,White,3.8,3.6–4,183,21.99,20–29.99,"The wine label in the image features a stylized depiction of a bird, specifically what appears to be a heron. There are no humans or other animals visible on the label. I'm very certain about this statement, so on a scale from 0 to 1, my certainty would be 1.",heron,heron,wading bird,bird
145767702,Reserva,2016,Finca Nueva,Spain,Rioja,Red,3.8,3.6–4,1053,24.9,20–29.99,"The image shows a bottle of wine with a label that reads 'FINCA NUEVA RESERVA RIOJA DENOMINACIÓN DE ORIGEN CALIFICADA.' There is an animal depicted on the label; it appears to be a bird in flight due to the shape of the wings and body. There are no humans or other types of animals visible on the label. I am very certain about the presence of the bird illustration, so on a scale of 0-1, my certainty is 1.",bird,hummingbirds,songbird,bird
170814842,Steelbird Unoaked Chardonnay,2021,Smoking Loon,United States,California,White,3.8,3.6–4,62,9.99,<10,"Yes, there is an animal depicted on the label. It appears to be a loon, which is a bird, as part of the brand's logo. There are no humans visible on this label. My certainty rating is 1, as the text on the label 'Smoking Loon' supports the visual depiction of the bird.",loon,loon,duck,bird
167412222,Langenlois Riesling,2020,Hiedler,Austria,Kamptal,White,3.8,3.6–4,496,23.83,20–29.99,"This wine label does feature an animal – there's an illustration of an owl centrally positioned on the label. I'm very certain of this, so on a scale from 0 to 1, my certainty is 1.",owl,owl,owl,bird
168059678,Branco,2021,Altano,Portugal,Douro,White,3.8,3.6–4,1447,15.95,10–19.99,"There is a graphic of an animal on this wine label — it appears to be a stylized depiction of a bird, which is part of the logo or branding for the wine. On a scale from 0 to 1, I am 1 (very certain) that there is a depiction of an animal, specifically a bird-like figure, on the label. There are no humans visible in the image.",bird,owl,owl,bird
168821373,Collection Fiefs Vendéens Mareuil Rosé,2021,J. Mourat,France,Loire Valley,Rose,3.8,3.6–4,46,19.99,10–19.99,The image shows an illustration of an owl on the wine label. I am very certain (1) of this observation. There are no humans depicted on this label.,owl,owl,owl,bird
171760841,Occhio al Bianco,2021,Siemàn,Italy,Veneto,White,3.8,3.6–4,300,28,20–29.99,"Yes, there is an image of an owl on the wine label. I am very certain about this; on a scale from 0 to 1, my certainty is 1.",owl,owl,owl,bird
173396409,Riverview Vineyard Chardonnay,2021,Metz Road,United States,Monterey,White,3.8,3.6–4,501,24.99,20–29.99,"Yes, there is an animal on the wine label – it features the illustration of a bird, specifically what appears to be an owl with its wings spread. I am very certain of this observation; my certainty level would be 1.",owl,owl,owl,bird
175838537,Dry Riesling,2022,Thirsty Owl Wine Company,United States,Finger Lakes,White,3.8,3.6–4,510,16.67,10–19.99,"The image shows a bottle with a wine label that has an illustration of an owl on it. There are no humans visible in the image. I am certain (1) that the depiction on the label is of an animal, specifically an owl.",owl,owl,owl,bird
168624773,Cabernet Sauvignon,2021,Viña Las Perdices,Argentina,Agrelo,Red,3.8,3.6–4,205,14.99,10–19.99,"Yes, there are animals on the wine label. The image depicts two birds, which appear to be partridges. I am very certain, so I would rate my certainty as 1.",partridges,partridges,game bird,bird
163141802,Veleta de Solano Tempranillo,2020,Bodegas Bastida,Spain,La Mancha,Red,3.8,3.6–4,353,11.99,10–19.99,"Yes, there is an animal depicted on this wine label. It features an illustration of a rooster at the top of a weather vane. I am very certain of this observation, so on a scale of 0-1, my certainty would be 1.",rooster,rooster,junglefowl,bird
170808528,Bordeaux Cabernet Franc,2021,BDX Revolution,France,Bordeaux,Rose,3.8,3.6–4,39,11.99,10–19.99,"I can see an illustration of an animal, specifically a rooster, on the wine label. I am very certain of this observation – my certainty level is 1.",rooster,rooster,junglefowl,bird
1486972,Tawny Port,,Ferreira,Portugal,Porto,Fortified,3.8,3.6–4,12033,20.25,20–29.99,"There is a stylized image of a bird on the label. I am very certain about this, so on a scale of 0-1, I would say 1 for certainty.",bird,stork,wading bird,bird
171883206,Sincronia Negre,2021,Mesquida Mora,Spain,Mallorca,Red,3.8,3.6–4,137,27,20–29.99,"There is an animal depicted on this wine label — it's a bird that appears to be in flight. I am very certain of my assessment, so on a scale of 0 to 1, my certainty would be 1.",bird,stork,wading bird,bird
175173037,Etna Bianco,2022,Monteleone,Italy,Etna,White,3.8,3.6–4,182,39.99,30–39.99,"There is an image of a bird, which appears to be a stork or heron, on the wine label. There are no humans depicted on the label. My level of certainty is 1 (very certain).",stork or heron,stork,wading bird,bird
172379082,Riesling,2022,Giesen,New Zealand,Marlborough,White,3.8,3.6–4,2195,17.5,10–19.99,"The image shows a wine label for 'GIESEN Riesling,' which is indicated as a wine from New Zealand. On the label, there is a coat of arms featuring a stylized smiling face and star-like elements. Below this emblem is a pattern resembling a stylized map or geometric design. There appear to be no animals or humans depicted on the label in a realistic manner. I am very certain (1) about my observations of this image.",none,swan,duck,bird
1810977,10 Años Old Tawny Porto (Barão de Forrester),,Offley,Portugal,Porto,Fortified,3.8,3.6–4,1477,34.56,30–39.99,"There is an animal depicted on the wine label — it appears to be an eagle with outstretched wings positioned at the top, above the text 'OFFLEY.' I do not see any humans or other animals on the label. I am very certain about the presence of the eagle representation; on a scale of 0-1, my certainty is 1.",eagle,"eagle, human","raptor, human","bird, human"
170970041,Rosé,2021,Grandeur,United States,Monterey County,Rose,3.8,3.6–4,109,20.42,20–29.99,"There is an image of an insect, specifically a bee or a bee-like creature, on the wine label. I do not see any humans or other animals depicted on this label. My certainty level is 1, as the image provided is clear and there are no ambiguities regarding the presence of animals or humans.",bee,bee,flying bug,bug
171813217,Vigneto Sengialta,2020,Balestri Valda,Italy,Soave Classico,White,3.8,3.6–4,250,36.99,30–39.99,"The image features an illustration of a bee on the wine label. There are no humans or other animals present in the image. My certainty level regarding the analysis is 1, as the characteristics of the illustration are clear and distinct.",bee,bee,flying bug,bug
164652514,Chardonnay (Paragon Vineyard),2019,True Myth,United States,Edna Valley,White,3.8,3.6–4,46,17.95,10–19.99,"The image shows a wine label that features butterflies and leaves with a background that hints at a human silhouette but doesn't show any detailed features. I can confirm that there are no clear images of animals or humans in the detail that one might expect for a typical portrayal. There are elements resembling butterflies, which classify as animals, but they are stylized and part of the label's artwork rather than real animals. I am very certain (1) about the presence of butterflies in an artistic context on the label.",butterflies,butterflies,flying bug,bug
170858703,Orange T,2021,Zahel,Austria,Weinviertel,White,3.8,3.6–4,657,23.99,20–29.99,"I can see that there is a small butterfly depicted on the wine label, but there are no humans or other animals visible. I am very certain of this observation, so I would say my certainty is 1.",butterfly,butterfly,flying bug,bug
171154346,Chablis,2021,Domaine de la Côte de Fasse,France,Chablis,White,3.8,3.6–4,27,26.99,20–29.99,"There are no animals or humans visible on this wine label. I am very certain, 1 on your scale, as the label only contains text and logos associated with the product.",none,butterfly,flying bug,bug
168956855,Giardinello Grillo,2020,Vino Lauria,Italy,Terre Siciliane,White,3.8,3.6–4,84,23.83,20–29.99,"I see an image on the wine label that includes a stylized illustration of a cricket (the insect named 'Grillo' in Italian), plants, and possibly fruits. There are no humans present in this picture. I am very certain of my assessment, so on a scale of 0-1, I would rate my certainty as 1.",cricket,cricket,walking bug,bug
174468816,Côtes du Rhône Rosé,2022,Domaine de la Solitude - Famille Lancon,France,Côtes-du-Rhône,Rose,3.8,3.6–4,216,19.99,10–19.99,"There don’t appear to be any discernible animals or humans on the wine label. It features some text, a crest, and various design elements typical of wine labels. I cannot apply a certainty scale to this analysis as there's no apparent depiction of humans or animals in the image provided. It’s designed to convey information about the wine such as its origin, name, and type.",none,fly,flying bug,bug
170974578,Dão Branco,2021,Casa de Mouraz,Portugal,Dão,White,3.8,3.6–4,343,22.99,20–29.99,I don't see any animals or humans on the wine label. The label features text and circular designs which appear to represent different grape varieties used in the wine. I am very certain (1) that there are no images of animals or humans on this label.,none,ladybug,walking bug,bug
171911932,Jo Jo,2022,FIO,Germany,Mosel,White,3.8,3.6–4,1019,33.8,30–39.99,"There is an illustration of what appears to be a worm with a human-like face, situated between two apples, one green and one red-orange. The worm appears to be speaking with speech bubbles above its head containing the words 'JO.' There are no real humans or animals on this label. My certainty level regarding my statements is 1, as the content is clearly visible and identifiable in the image.",worm with a human-like face,worm,walking bug,bug
169546178,Rosato,2021,Calabretta,Italy,Sicilia,Rose,3.8,3.6–4,77,21.95,20–29.99,"There are illustrations that resemble grapevines or floral elements which may include stylized birds as part of the design, but there are no clear images of animals or humans present. I would rate my certainty at 0.95, considering the possibility that some of the intricate designs could be interpreted as fauna by some individuals. Please note that the certainty level is not absolute because interpretations of such illustrations can be subjective.",none,"human, ostrich, butterfly","human, flying bug, flightless bird","human, bug, bird"
167065519,White Blend (Bulldog),2020,Paxis,Portugal,Lisboa,White,3.8,3.6–4,31,16.04,10–19.99,"There is an image of a bulldog on the wine label. I am very certain about this observation, so on the scale of 0-1, with 0 being 'not certain at all' and 1 being 'very certain', my certainty is 1. There are no humans depicted on this label.",bulldog,bulldog,domestic dog,canine
152257722,Barolo Chinato,2015,La Spinona,Italy,Barolo Chinato,Dessert,3.8,3.6–4,43,69.99,60–69.99,"There appears to be an image of an animal, which resembles a horse, on the label. I'm very certain about this observation; my confidence level would be 1.",horse,dog,domestic dog,canine
167706965,Chardonnay,2021,Bar Dog,United States,California,White,3.8,3.6–4,64,12.99,10–19.99,"The image shows a wine label that features an image of a dog. It looks like a drawing rather than a photograph. I am certain this is an illustration of an animal on the label, with a certainty level of 1.",dog,dog,domestic dog,canine
170425299,Peggy's Hill,2022,Henschke,Australia,Eden Valley,White,3.8,3.6–4,115,32.33,30–39.99,"There are no animals or humans on this wine label. I am 1, or very certain, about this since I can clearly see the text and design elements on the label without any images of animals or humans.",none,deer,deer,deer
167808726,Ried Weinberg,2019,Wachter-Wiesler,Austria,Südburgenland,Red,3.8,3.6–4,396,56.99,50–59.99,"The label features illustrations of animals, specifically a central figure that appears to be a bear, accompanied by other smaller creatures that seem to be birds near its head and possibly a fox to its side. There are no human figures on the label. My certainty in this description is 1, as I am very certain about the content of the image.","bear, birds, fox","dog, quail, mink","domestic dog, game bird, mustelid-like","canine, bird, mustelid/rodent "
150622050,Barthenau Vigna S. Urbano,2017,J. Hofstätter,Italy,Trentino-Alto Adige,Red,4.3,4.1–4.5,164,87.49,80–89.99,There are no animals or humans on the wine label. I am very certain about this; my certainty is 1.,none,ram,ram,sheep
165748387,Miranius,2020,Celler Credo,Spain,Penedès,White,3.8,3.6–4,177,12.99,10–19.99,"Yes, there appears to be an animal on the wine label—specifically, an illustration of a fox. I am very certain of this; my certainty level would be 1. There are no humans visible on this label.",fox,fox,fox,canine
156324900,The Stand (Tolliver Ranch Vineyard),2018,Tooth & Nail,United States,Paso Robles,Red,4.2,4.1–4.5,168,30.25,30–39.99,"Yes, there is an image of an animal on this wine label. It appears to be a depiction of a boar with intricate detailing, seemingly in a natural environment. I do not see any humans on this label. I am very certain about the presence of the animal image on the wine label, so on a scale from 0 to 1, I would say my certainty is 1.",boar,boar,boar,pig
163250835,G-11 Cabernet Sauvignon Organic,2020,Los Frailes,Spain,Valencia,Red,3.8,3.6–4,851,18.95,10–19.99,"Yes, I see human figures on the wine label. They appear to be in a setting that looks like a small village or a rural area. I cannot comment on the identities or further personal details of these figures as they are likely intended as part of the design aesthetic rather than as identifiable individuals. There is also a dog visible on the label next to the human figures. My confidence level in identifying the presence of human figures and a dog is 1 or 'very certain'.","human, dog","human, dog","human, domestic dog","human, canine"
168520174,Verdejo,2020,Tinto Rey,United States,Dundee Hills,White,3.8,3.6–4,292,19.99,10–19.99,"Yes, I see two human figures illustrated on the wine label; they appear to be engaging with each other in what might be a traditional dance or a friendly encounter. There do not seem to be any animals depicted on the label. I am very certain about these observations, so I would rate my certainty as 1.",human,"human, dog","human, domestic dog","human, canine"
173910968,La Bambina Rosé,2022,Cantine Barbera,Italy,Menfi,Rose,3.8,3.6–4,387,19.17,10–19.99,"Yes, there are both a human and an animal on this wine label. At the bottom right corner of the label, there is the silhouette of a person standing next to a dog. I am very certain about this observation, so on the scale of 0-1, I would rate my certainty as 1.","human, dog","human, dog","human, domestic dog","human, canine"
164204427,Micalet,2019,Javi Revert,Spain,Valencia,White,3.9,3.6–4,45,35,30–39.99,"In the image, there's an illustration of an animal, specifically a goat. I am certain this is an animal depiction on the label, so on a scale of 0-1, my certainty is 1.",goat,goat,goat,sheep
171761685,Lirac Blanc,2022,Domaine Corne-Loup,France,Lirac,White,3.8,3.6–4,41,16.99,10–19.99,"The image shows a wine label with the name 'Domaine Corne-Loup LIRAC.' The label features a small emblem that depicts a figure that appears to be a person riding an animal which could be a wolf, given the name 'Corne-Loup' (which translates to 'Horn-wolf' in French). On a scale from 0 to 1, I am very certain that there is an illustration of both a human and an animal on the label, so my certainty would be 1.",human and wolf,"human, wolf","human, wolf","human, canine"
175352654,12 Mile Vineyard Lost Ram Syrah,2022,Karatta Wines,Australia,Robe,Red,3.6,3.6–4,82,23.99,20–29.99,"I see an image on the wine label that appears to be an animal, specifically a ram. The confidence level in this observation is 1, meaning I am very certain that the element present in the image is an artistic representation of an animal, specifically of a ram, which aligns with the name 'LOST RAM' on the label. There are no human figures on this label.",ram,ram,ram,sheep
1982161,Pink Cat (Cabin Fever),,Hazlitt 1852,United States,Finger Lakes,Rose,3.8,3.6–4,114,12.99,10–19.99,"The image shows a label with an illustration of a cat. The cat is portrayed in an anthropomorphic manner, wearing sunglasses and holding a glass of wine. There are no humans or other animals depicted on the label. I am very certain about this observation, so my certainty level would be 1.",cat,cat,domestic cat,cat
1573102,Finest Reserve Ruby Port,,Quinta do Crasto,Portugal,Porto,Fortified,3.8,3.6–4,1506,15.97,10–19.99,"I can see an emblematic figure of an animal, specifically a lion, above the brand name 'QUINTA DO CRASTO' on the wine label. There are no humans visible in the image. I am very certain about this observation, so on a scale from 0 to 1, my certainty would be 1.",lion,lion,big cat,cat
1586414,Premium Cuvée,,Jansz,Australia,Tasmania,Sparkling,3.8,3.6–4,4774,23.99,20–29.99,"I can confirm that there is an illustration of an animal on the wine label—it appears to be a stylized lion. My certainty about the presence of an animal on this label is 1, or 'very certain'. There are no human figures or real animals on the label.",Lion,lion,big cat,cat
3228829,Tradition Brut Champagne Grand Cru 'Le Mesnil-sur-Oger',,Jean Pernet,France,Champagne Grand Cru 'Le Mesnil-sur-Oger',Sparkling,3.8,3.6–4,499,49.99,40–49.99,"I do not detect any clear images of animals or humans on this wine label. Based on the details present, I am very certain of this assessment, so on a scale from 0 to 1, my certainty would be 1.",none,lion,big cat,cat
167072920,Chardonnay,2021,Hess Select,United States,Monterey,White,3.8,3.6–4,96,12.99,10–19.99,"The label contains an image of a lion, which is a representation of an animal, not a real one. I am certain of this observation (1 on the certainty scale). There are no humans depicted on this label.",lion,lion,big cat,cat
167661789,Chardonnay,2021,Charles Woodson's Intercept,United States,Paso Robles,White,3.8,3.6–4,297,19.99,10–19.99,"The label shows the silhouette of an animal, which appears to be a large cat, perhaps a panther or a similar beast, depicted in a stylized form using a dot matrix or stippling effect. There are no humans visible on this label. I am very certain about the presence of the animal depiction; I would rate my certainty as 1.",large cat,lion,big cat,cat
1469395,Blue Top Brut Champagne,,Heidsieck & Co. Monopole,France,Champagne,Sparkling,3.8,3.6–4,11798,39.99,30–39.99,The label does not depict any animals or humans; it primarily consists of text and decorative elements. I am very certain of this assessment—my confidence level is 1.,none,lion crest,big cat,cat
1559685,Crémant de Bourgogne Brut,,Simonnet-Febvre,France,Crémant de Bourgogne,Sparkling,3.8,3.6–4,3663,25.95,20–29.99,"There are no animals or humans visible on this wine label. It features text and a crest or emblem. I am very certain of this observation, so on a scale of 0-1, my certainty is 1.",none,lion crest,big cat,cat
1908939,Vouvray Brut,,Vigneau-Chevreau,France,Vouvray,Sparkling,3.8,3.6–4,1121,20,20–29.99,"I do not detect any animals or humans on this wine label. The label is focused on text and branding elements, which include the name of the wine, the type of appellation, and the producer, as well as some details on the method and classification. The ornate design at the top appears to be a crest or coat of arms, which is typical for wine labels and does not depict any living creatures. I am very certain about this, so on a scale of 0 to 1, my certainty is 1.",none,lion crest,big cat,cat
