id,name,year,winery,animalBrand,country,region,type,rating,numRatings,price,priceCurrency,imageUrl,gptDescription,gptAnimal,gptCertainty
175549725,Cuvée du Rosier Coteaux du Loir,2022,Pascal Janvier,,France,Coteaux du Loir,Red,4.0,545,30.98,USD,images.vivino.com/thumbs/Q4_JCffITmWKQdZbn8CUYg_pl_480x640.png,,,
165167673,Jasnieres Blanc,2019,Pascal Janvier,,France,Jasnières,White,3.9,439,29.99,USD,images.vivino.com/thumbs/7Iv8niAUQ4Kibd-dR_B2ag_pl_480x640.png,"The label features an illustration of a rural scene, likely a vineyard, with no visible animals or humans depicted in the image. I am very certain (1) that there are no animals or humans visible in this illustration.",none,1
164419301,Pouilly-Fumé,2020,Pascal Jolivet,,France,Pouilly-Fumé,White,4.0,418,25.95,USD,images.vivino.com/thumbs/oeWD2B0yTViU_D2rtaxJQQ_pl_480x640.png,There are no animals or humans on the wine label; it's a graphic design with text and possibly a landscape motif. I am 1 (very certain) about this.,none,1
171254733,Sancerre Rosé,2022,Pascal Jolivet,,France,Sancerre,Rose,4.1,1643,30.00,USD,images.vivino.com/thumbs/PDy6pyrRQIepnH_IxE8RwQ_pl_480x640.png,,,
175510055,Domaine d'Expression Champagne Metonymie,2019,Pascal Lejeune,,France,Champagne,Sparkling,4.0,43,57.99,USD,images.vivino.com/labels/GNEBVH6zQbCu5rylf8OxLA.jpg,,,
165440533,Chambolle-Musigny,2020,Pascal Marchand-Tawse,,France,Chambolle-Musigny,Red,4.1,337,108.83,USD,images.vivino.com/thumbs/MlQVZxqqSNqsYUkQX3LYKw_pl_480x640.png,"There are no animals or humans on this wine label. It features decorative elements that appear to be stylized plant or vine motifs. I am very certain of this observation, so on a scale of 0-1, my certainty is 1.",none,1
165066217,Meursault,2020,Pascal Marchand-Tawse,,France,Meursault,White,4.2,342,86.33,USD,images.vivino.com/thumbs/p3R-kTKYTzaJ2zKD6fc2Uw_pl_480x640.png,,,
173623478,Saint-Romain 'La Combe Bazin',2021,Pascal Prunier-Bonheur,,France,Saint-Romain,White,4.0,529,68.00,USD,images.vivino.com/labels/kO1b1FlfTzyqhQr5hbankw.jpg,,,
167728231,Vieilles Vignes Pouilly-Fuissé,2019,Pascal Renaud,,France,Pouilly-Fuissé,White,4.0,103,42.99,USD,images.vivino.com/thumbs/LVXcxk1sSlKkR_89lTyyJA_pl_480x640.png,,,
172890254,Pinot Grigio,2021,Pasco Grion,,Italy,delle Venezie,White,3.3,68,13.99,USD,images.vivino.com/thumbs/-tuJ-rgRSfu8LBED9ExQPA_pl_480x640.png,,,
160235574,Lo Noi del Sac Blanc de Noirs,2019,Pascona,,Spain,Montsant,White,3.8,73,20.99,USD,images.vivino.com/thumbs/AuUgTmnQRECy0R97E3m1YA_pl_480x640.png,,,
167480693,Malbec,2021,Pascual Toso,,Argentina,Mendoza,Red,3.7,381,12.99,USD,images.vivino.com/thumbs/toIDvGr7Rqyxl_L-_wq7Sg_pl_480x640.png,,,
1491572,Brut,,Pascual Toso,,Argentina,Mendoza,Sparkling,3.3,825,11.50,USD,images.vivino.com/thumbs/ny49iSS6QoKFA4rlLwSRcg_pl_480x640.png,"There are no animals or humans on this wine label. It is strictly a text-based design with the brand, type of wine, and the country of origin, which is Argentina. I am very certain about this, so on a scale of 0-1, I would say 1.",none,1
171233754,Cabernet Sauvignon,2022,Paso Grande,,Chile,Central Valley,Red,3.3,259,9.99,USD,images.vivino.com/thumbs/wE3NMkTDTs-dAUzJVX3Ilg_pl_480x640.png,,,
173133163,Reservado Sauvignon Blanc,2022,Paso Grande,,Chile,Central Valley,White,3.4,726,9.99,USD,images.vivino.com/labels/qpgopzhbSBWqgwxRxsqMrg.jpg,,,
167089356,Desire Lush & Zin Primitivo,2021,Pasqua Vigneti e Cantine,,Italy,Puglia,Red,4.1,761,19.99,USD,images.vivino.com/thumbs/K-wRp9V3RsOzwMQopsnysQ_pl_480x640.png,,,
167432147,Pinot Grigio delle Venezie,2021,Pasqua Vigneti e Cantine,,Italy,delle Venezie,White,3.8,1148,12.99,USD,images.vivino.com/thumbs/_p3pdimGSVWZCSdIFN4ZCA_pl_480x640.png,,,
170586337,11 Minutes Rosato,2022,Pasqua Vigneti e Cantine,,Italy,Veneto,Rose,4.1,670,16.99,USD,images.vivino.com/thumbs/I77JBi8OQAGLFzPuGRmkBg_pl_480x640.png,,,
173177246,Via Revolucionaria La C.Grande,2022,Passionate,,Argentina,Uco Valley,Red,3.7,540,20.83,USD,images.vivino.com/thumbs/P_R75VK_TFOLjhpLToAb-Q_pl_480x640.png,,,
172932239,Del Mono Blanco,2022,Passionate,,Argentina,Tupungato,White,3.7,285,17.50,USD,images.vivino.com/thumbs/9chFOGZpThGvOO_s5bB1-w_pl_480x640.png,,,
173557507,Occhio di Sale,2022,Passofonduto,,Italy,Terre Siciliane,Red,4.3,44,38.00,USD,images.vivino.com/labels/1hqGIRGtQxSyWNk3xB64pQ.jpg,,,
174443881,Solfare,2022,Passofonduto,,Italy,Terre Siciliane,White,4.0,100,43.31,USD,images.vivino.com/labels/Dr75CgpnTVKVFxMeVYg9kQ.jpg,,,
167189726,Passorosso,2021,Passopisciaro,,Italy,Etna,Red,4.0,69,49.99,USD,images.vivino.com/thumbs/D_E9HCHuRj28i5yp06lA7Q_pl_480x640.png,,,
167408252,Passobianco,2021,Passopisciaro,,Italy,Terre Siciliane,White,4.1,73,47.99,USD,images.vivino.com/thumbs/vI1fno42RF6tO-3ncHgbPw_pl_480x640.png,,,
147397505,Castroviejo Gran Reserva,2016,Pastor Diaz,,Spain,Rioja,Red,4.3,189,19.99,USD,images.vivino.com/thumbs/7SMdoF5tQtiMogxlFDD02Q_pl_480x640.png,,,
102930868,Rioja Crianza,2016,Pata Negra,,Spain,Rioja,Red,3.2,1072,16.39,USD,images.vivino.com/thumbs/RwqVAf5NR5mALmU0oUORFQ_pl_480x640.png,"There are no animals or humans on the wine label in the image. I am very certain of this observation, so I would rate my certainty as a 1.",none,1
163341267,Reserva Red Blend,2015,Patamar,,Portugal,Lisboa,Red,3.7,1762,12.95,USD,images.vivino.com/thumbs/EV6w3TLgTwaHNB-JrBf3TA_pl_480x640.png,"I do not see any animals or humans on the label. The image presented on the wine label appears to depict a landscape scene with no discernible animals or humans. I am very certain about this observation, so on a scale of 0-1, my certainty would be 1.",none,1
174695737,Cabernet Sauvignon,2021,Patent Wines,,United States,Oak Knoll District,Red,4.3,40,69.99,USD,images.vivino.com/labels/oLqKNAhBTtKU8EWMLT5w_A.jpg,,,
171174607,Sauvignon Blanc,2021,Patent Wines,,United States,Yountville,White,4.0,29,33.99,USD,images.vivino.com/labels/CvoAtL_sSQaV5oeFOQiYog.jpg,,,
172220830,Le Grand Caillou Sauvignon Blanc,2022,Patient Cottat,,France,Upper Loire,White,3.8,2105,16.99,USD,images.vivino.com/thumbs/xkIp2t9gSe2sPxj4w1PMpA_pl_480x640.png,,,
168803736,Oakville Ranch Cabernet Sauvignon,2021,Patria,,United States,Oakville,Red,4.4,388,119.94,USD,images.vivino.com/thumbs/b9ydX0yMR1qDg1MFHsjw5w_pl_480x640.png,,,
152558254,Beaune 1er Cru Les Cent Vignes,2017,Patriarche Père & Fils,,France,Beaune Premier Cru,Red,4.1,249,54.99,USD,images.vivino.com/labels/bhieNslYSE-JaIgJ48nm0A.jpg,"I don't see any animals or humans on this wine label. It features textual information and a logo. I am very certain of this, so on a scale of 0-1, my certainty is 1.",none,1
1827735,Crémant de Bourgogne Brut Rosé,,Patriarche Père & Fils,,France,Crémant de Bourgogne,Sparkling,3.7,1217,22.67,USD,images.vivino.com/thumbs/MHHDixANQD24kDUDiIb_Og_pl_480x640.png,,,
167323254,Corty Artisan Caillottes Pouilly-Fumé,2020,Patrice Moreux,,France,Pouilly-Fumé,White,3.9,198,34.99,USD,images.vivino.com/thumbs/3ZdZ_nuOSr6suUNTdDdxow_pl_480x640.png,,,
174541675,Nuits-Saint-Georges 1er Cru 'Clos des Argillières',2021,Patrice Rion,,France,Nuits-Saint-Georges 1er Cru 'Clos des Argillières',Red,4.1,974,124.99,USD,images.vivino.com/thumbs/kW_ZlbKcT3G06IDwCa-REw_pl_480x640.png,,,
170572229,Nuits-Saint-Georges 1er Cru 'Les Terres Blanches',2021,Patrice Rion,,France,Nuits-Saint-Georges 1er Cru 'Les Terres Blanches',White,4.2,877,79.99,USD,images.vivino.com/thumbs/EAFg0rwzQIOCj8WaQUvGuQ_pl_480x640.png,,,
167235431,Estate Vineyard Pinot Noir,2021,Patricia Green Cellars,,United States,Ribbon Ridge,Red,4.2,76,42.49,USD,images.vivino.com/thumbs/Kz1l_GC8QWe3KNjAi6a71A_pl_480x640.png,,,
174273636,Vieilles Vignes Chablis,2022,Patricia Raquin,,France,Chablis,White,4.1,118,34.95,USD,images.vivino.com/thumbs/Dpv81KgvS4-m_F6K5XED2g_pl_480x640.png,,,
2435916,Bugey-Cerdon 'La Cueille',,Patrick Bottex,,France,Bugey,Sparkling,4.2,2502,26.95,USD,images.vivino.com/thumbs/Eqr111pOTlKLS1lMSBuOtg_pl_480x640.png,,,
158960152,Colline de Couzou Côte-Rôtie,2017,Patrick et Christophe Bonnefond,,France,Côte-Rôtie,Red,4.1,147,69.96,USD,images.vivino.com/thumbs/2hbYbb9STDWTA5NpZzgE5w_pl_480x640.png,"I do not see any animals or humans on the wine label in the image. I am very certain of this, so on a scale of 0-1, I would say 1 for certainty.",none,1
166881003,La Giroflarie Côte-Rôtie,2019,Patrick Jasmin,,France,Côte-Rôtie,Red,4.3,170,79.99,USD,images.vivino.com/thumbs/4tLSkWMHRWy87JRqt_NLWg_pl_480x640.png,,,
162439605,Cuvée Tete de Murger Meursault,2019,Patrick Javillier,,France,Meursault,White,4.2,577,128.99,USD,images.vivino.com/thumbs/zjmfw-r7QSeitbxxv4jYAA_pl_480x640.png,"Yes, there is an image of a bird, more specifically a stylized illustration of a chicken, on the wine label. I am 1, or very certain, that the depicted figure is an animal, and not a human.",chicken,1
175034616,Sancerre Blanc,2022,Patrick Noël,,France,Sancerre,White,4.0,371,39.95,USD,images.vivino.com/thumbs/XhKLoHl5QSKHJrlestdbuw_pl_480x640.png,,,
170596194,Bougros Chablis Grand Cru,2022,Patrick Piuze,,France,Chablis Grand Cru 'Bougros',White,4.3,941,100.80,USD,images.vivino.com/thumbs/rlNFmUr0RVG-3yklGGGUEQ_pl_480x640.png,,,
5668941,Val de Mer French Sparkling Non Dosé,,Patrick Piuze,,France,Crémant de Bourgogne,Sparkling,3.9,178,25.50,USD,images.vivino.com/thumbs/Fq2nSwkiT6mK1m02wPzpog_pl_480x640.png,,,
175006389,Sancerre Blanc,2022,Patrick Raffaitin,,France,Sancerre,White,4.0,160,30.00,USD,images.vivino.com/labels/LI9xFzi7RGKXwDrFENCEDw.jpg,,,
171641840,Domaine Bellevue Sauvignon Touraine,2022,Patrick Vauvy,,France,Touraine,White,4.0,215,16.99,USD,images.vivino.com/thumbs/D853V8q_QfePM9AtbnYiuA_pl_480x640.png,,,
164737683,Domaine Bellevue Touraine Rosé,2020,Patrick Vauvy,,France,Touraine,Rose,3.9,48,12.99,USD,images.vivino.com/thumbs/ZKIHW4-ATN6IIFHvcF5AQw_pl_480x640.png,,,
173925253,Gavi del Comune di Gavi,2022,Patrizi,,Italy,Gavi,White,3.6,443,17.99,USD,images.vivino.com/thumbs/jBpnmeEcTEauSXwgpsLRQA_pl_480x640.png,,,
168053181,Pinot Noir Rosé,2020,Patton Valley,,United States,Willamette Valley,Rose,4.1,134,22.99,USD,images.vivino.com/thumbs/00VVQoHLRGSTt9p9dFCAmw_pl_480x640.png,,,
156376655,Sonoma Coast Pinot Noir,2018,Patz & Hall,,United States,Sonoma Coast,Red,4.2,703,39.95,USD,images.vivino.com/thumbs/P8isaWnmSValDT1x7ENYEw_pl_480x640.png,"I do not see any animals or humans on the wine label. I am very certain of this; on a scale from 0 to 1, my certainty would be 1.",none,1
169094229,Hyde Vineyard Chardonnay,2019,Patz & Hall,,United States,Los Carneros,White,4.3,672,79.99,USD,images.vivino.com/thumbs/qrkqzYAEStm182J4T3Cziw_pl_480x640.png,,,
172052379,Zweigelt,2021,Paul Achs,,Austria,Burgenland,Red,3.6,693,21.99,USD,images.vivino.com/thumbs/XKRitGLlQ9KwDAVV_Wlb2w_pl_480x640.png,,,
162906829,Blanc de Noir,2020,Paul Anheuser,,Germany,Nahe,White,3.7,45,19.25,USD,images.vivino.com/thumbs/yE6I6VGYQCuSYMZl5qusDQ_pl_480x640.png,,,
6385346,Réserve Brut Champagne Grand Cru 'Bouzy',,Paul Bara,,France,Champagne Grand Cru 'Bouzy',Sparkling,4.0,3908,65.99,USD,images.vivino.com/thumbs/scgbVvz7RVGuYOmbhOF32g_pl_480x640.png,,,
164106840,Schlossberg Riesling,2018,Paul Blanck,,France,Alsace Grand Cru,White,4.2,34,46.50,USD,images.vivino.com/thumbs/cujfYoWXQ6Wkt3bJXUkotg_pl_480x640.png,,,
152783979,Touraine Sauvignon,2017,Paul Buisse,,France,Touraine,White,3.8,708,13.99,USD,images.vivino.com/thumbs/DxoWutdHSGKt_HdIYEuZhQ_pl_480x640.png,"There are no animals or humans visible on the wine label shown in the image. I am certain (1) about this statement. The label features text, which indicates the wine is called 'Domaine Paul Buisse' and it is a product of France, specifically a Sauvignon from the Touraine appellation.",none,1
174575389,Rosé de Loire,2022,Paul Buisse,,France,Loire Valley,Rose,3.4,76,17.99,USD,images.vivino.com/labels/GVuli5BISta9Kcwh-I1uDw.jpg,,,
8656812,Cava Lady of Spain,,Paul Cheneau,,Spain,Cava,Sparkling,3.6,275,12.99,USD,images.vivino.com/thumbs/EwzzSU9-RtmkiOZM0efDVw_pl_480x640.png,,,
170049384,Pinot Noir,2021,Paul Cluver,,South Africa,Elgin,Red,3.9,29,26.99,USD,images.vivino.com/thumbs/g4_HZ2CcTju-q8caQEW8DA_pl_480x640.png,,,
159307483,Chardonnay,2018,Paul Cluver,,South Africa,Elgin,White,4.0,463,20.95,USD,images.vivino.com/thumbs/_Ke2VAmwRPCHM2ICIelwwQ_pl_480x640.png,"There are no animals or humans visible on this wine label. It features ornamental designs and text but no discernible figures of living beings. I am very certain about this observation, so I would rate my certainty as 1.",none,1
170867561,Zweigelt,2020,Paul D.,,Austria,Wagram,Red,3.6,251,17.50,USD,images.vivino.com/thumbs/HNJdoBFQShmwwGdJ6PlY_Q_pl_480x640.png,,,
173399454,Grüner Veltliner,2022,Paul D.,,Austria,Wagram,White,3.8,722,17.50,USD,images.vivino.com/thumbs/lBvDd48FRAqOZsuHnepIKQ_pl_480x640.png,,,
170598745,Sauvignon Blanc,2021,Paul Dolan,,United States,Potter Valley,White,3.9,30,22.99,USD,images.vivino.com/thumbs/8RsOzXHYQhGYxmv-PTfrYA_pl_480x640.png,,,
166542048,Cabernet Sauvignon,2020,Paul Hobbs,,United States,Napa Valley,Red,4.5,8306,98.99,USD,images.vivino.com/thumbs/witVm_ZjTS2GX2qy_CPg7g_pl_480x640.png,,,
171930300,Chardonnay,2021,Paul Hobbs,,United States,Russian River Valley,White,4.3,2279,65.99,USD,images.vivino.com/thumbs/KBnhhgoxRfqIJpS8yviF7A_pl_480x640.png,,,
2083000,Crozes-Hermitage Domaine de Thalabert,2010,Paul Jaboulet Aîné,,France,Crozes-Hermitage,Red,4.1,1029,44.92,USD,images.vivino.com/thumbs/c8ayHGvjRx6RzatMKo7PSA_pl_480x640.png,,,
151935892,Crozes Hermitage Domaine Mule Blanche,2017,Paul Jaboulet Aîné,,France,Crozes-Hermitage,White,3.9,400,50.00,USD,images.vivino.com/thumbs/NuslqpWMQmSAvRw7zbcAlQ_pl_480x640.png,"Yes, there is an animal on the wine label – it depicts a horse. I am very certain about this; my certainty level would be 1.",horse,1
174557858,Seabiscuit Zotovich Vineyard Pinot Noir,2021,Paul Lato,,United States,Sta. Rita Hills,Red,4.5,351,86.99,USD,images.vivino.com/thumbs/Au5YRM3uTL-clYUc0yFogw_pl_480x640.png,,,
171319376,Le Souvenir Sierra Madre Vineyard Chardonnay,2020,Paul Lato,,United States,Central Coast,White,4.4,485,79.99,USD,images.vivino.com/thumbs/UIGDsZOUTe-YlIvMi5c6Ng_pl_480x640.png,,,
16840216,Brut Champagne,,Paul Laurent,,France,Champagne,Sparkling,3.8,35,37.99,USD,images.vivino.com/labels/-WjMhmudSNScF9JnhKCmeA.jpg,,,
167337086,Bourgogne Chardonnay,2021,Paul Pernot,,France,Bourgogne,White,3.8,1537,38.99,USD,images.vivino.com/thumbs/gcITgPcYSMeZsPk_1g7spw_pl_480x640.png,,,
171463969,Saint-Aubin 1er Cru Les Pitangerets,2020,Paul Pillot,,France,Saint-Aubin 1er Cru 'Pitangeret',White,4.3,37,100.76,USD,images.vivino.com/thumbs/ANZ3L-7FQa6Ic1lT2s3RlA_pl_480x640.png,,,
161197821,Sancerre Rouge,2019,Paul Prieur & Fils,,France,Sancerre,Red,4.1,293,42.50,USD,images.vivino.com/thumbs/xMpq9budQTequHzMuR_Ghg_pl_480x640.png,"I can see the graphic on the wine label, which depicts a stylized landscape featuring what appears to be a vineyard, a hill with a structure on top, and what could be interpreted as a moon crescent. There are no discernible animals or humans on this label. I am very certain of this, so on a scale of 0-1, I would rate my certainty as 1.",none,1
168176130,Monts Damnes Sancerre,2021,Paul Prieur & Fils,,France,Sancerre,White,4.1,951,51.17,USD,images.vivino.com/thumbs/AhBaNwV4T9SsS6UY9WaOIw_pl_480x640.png,,,
171247326,Bulles de Pinot,2021,Paul Prieur & Fils,,France,Loire Valley,Sparkling,4.1,155,33.67,USD,images.vivino.com/labels/PIBbRaruSA2fwFneMgVhAg.jpg,,,
171301974,Chavignol Sancerre,2022,Paul Thomas,,France,Upper Loire,White,4.1,40,36.99,USD,images.vivino.com/thumbs/xXENJ4uxQIC-wHXrA4YeQw_pl_480x640.png,,,
164212527,Brut Méthode Champenoise,,Paula Kornell,,United States,California,Sparkling,3.9,576,21.99,USD,images.vivino.com/labels/26ynsR2TTyCXurOEUpqgeg.jpg,"The label shows a graphic representation of two human figures dancing or celebrating. They are not real people, but stylized icons or symbols meant to convey a sense of festivity or jubilation, often associated with sparkling wines like the one indicated here, which is a California sparkling wine produced with the méthode champenoise. I am very certain about this interpretation with a confidence level of 1.",human,1
173102269,Chenin Blanc,2022,Paumanok,,United States,North Fork of Long Island,White,4.0,549,24.99,USD,images.vivino.com/thumbs/J3sKSjfnQKW_wsq1xUAHRQ_pl_480x640.png,,,
174701541,Dry Rosé,2022,Paumanok,,United States,North Fork of Long Island,Rose,3.7,161,17.99,USD,images.vivino.com/thumbs/LHUqylGVRACTXkKCNik0bA_pl_480x640.png,,,
173519217,Sauvignon,2022,Pavette,,United States,California,White,4.0,412,13.95,USD,images.vivino.com/thumbs/OZm0FfHVRDKielS8yEQ9nA_pl_480x640.png,,,
167251488,Pinot Grigio,2020,Pavolino,,Italy,Veneto,White,3.2,80,10.99,USD,images.vivino.com/thumbs/I4MqrAzvRw-xH6unQIQ5kQ_pl_480x640.png,,,
152345836,Prosecco Extra Dry,,Pavolino,,Italy,Prosecco,Sparkling,3.8,59,12.99,USD,images.vivino.com/thumbs/f2haL8pBT4ir-J00W3NMtQ_pl_480x640.png,"Yes, there is an image of a bird on the wine label. On a scale from 0 to 1, I am very certain of this, so I would say 1.",bird,1
164516340,Sonoma Hillsides Syrah,2019,Pax,,United States,Sonoma County,Red,4.2,236,56.09,USD,images.vivino.com/thumbs/6ZQjY0tBSl-Hz2E-5TCqJg_pl_480x640.png,,,
170694913,Fanucchi-Wood Road Vineyard Trousseau Gris,2021,Pax,,United States,Sonoma County,White,4.1,75,37.42,USD,images.vivino.com/thumbs/MBRdLxtZRrC_aKDJ5bOUAw_pl_480x640.png,,,
159411621,Red Blend (Bulldog),2019,Paxis,,Portugal,Lisboa,Red,3.7,592,12.75,USD,images.vivino.com/thumbs/pQFb7AZSRaeAquG2pdvQfA_pl_480x640.png,"Yes, there is an animal on the wine label – it's a dog, specifically it looks like a Bulldog. I am very certain of my observation; on a scale from 0 to 1, my certainty is 1.",Bulldog,1
167065519,White Blend (Bulldog),2020,Paxis,,Portugal,Lisboa,White,3.8,31,16.04,USD,images.vivino.com/thumbs/tDHhbl4yScuN24twYT1dOg_pl_480x640.png,,,
171669209,Now by Paxton Shiraz,2022,Paxton,,Australia,McLaren Vale,Red,3.6,880,27.02,USD,images.vivino.com/thumbs/q1izkiWCRHq9m7jxaWGJMg_pl_480x640.png,,,
169589078,Gran Vino Albariño,2019,Pazo Barrantes,,Spain,Rías Baixas,White,4.4,1531,59.99,USD,images.vivino.com/thumbs/J3CyJJYjRm-e_yIGaApq0A_pl_480x640.png,,,
170479749,Albariño,2022,Pazo Cilleiro,,Spain,Rías Baixas,White,3.8,194,23.00,USD,images.vivino.com/thumbs/zBMBWeeWQi6P-Rp4SUP6uA_pl_480x640.png,,,
165631553,Premium Selection Albariño,2019,Pazo de Galegos,,Spain,Rías Baixas,White,4.1,101,21.99,USD,images.vivino.com/thumbs/lAcQDCXcTkGZ3KRT7n5_hw_pl_480x640.png,The image shows a wine label that does not feature any animals or humans on it. I am very certain (1) about this observation.,none,1
2910380,Seleccion de Añada Albariño Rías Baixas,2010,Pazo Señorans,,Spain,Rías Baixas,White,4.3,672,71.40,USD,images.vivino.com/thumbs/WniDBk5dSJWGSjVK9cGTyw_pl_480x640.png,,,
168340185,Lusco Albariño,2021,Pazos de Lusco,,Spain,Rías Baixas,White,4.0,679,27.95,USD,images.vivino.com/thumbs/NAwbc6zdRqK4JnDYt9ikng_pl_480x640.png,,,
174390400,Heritage Sauvignon Blanc,2023,Peacock,,South Africa,Breede River Valley,White,3.6,30,15.99,USD,images.vivino.com/labels/D6sGhb7xQVaVd8CM96jHMA.jpg,,,
160067177,Meriwether Vineyard Old Vine Chardonnay,2017,Pearmund,,United States,Fauquier County,White,3.8,134,21.99,USD,images.vivino.com/thumbs/rcdrVyRcS1e8vZ0nlJLHcw_pl_480x640.png,"There are no animals or humans visible on this wine label. It features an illustration of a cluster of grapes. I am very certain there are no animals or humans on this label, so I would rate my certainty as 1.",none,1
172684488,Pinot Noir,2022,Peay,,United States,Sonoma Coast,Red,4.2,1700,49.99,USD,images.vivino.com/thumbs/llaOj0VjSwezmnhU-jfOuA_pl_480x640.png,,,
169492094,Estate Viognier,2020,Peay,,United States,Sonoma Coast,White,4.1,149,54.94,USD,images.vivino.com/thumbs/0XX7TATwQ4OhlHNPAL2erQ_pl_480x640.png,,,
160435296,Barolo San Giuseppe,2018,Pecchenino,,Italy,Barolo,Red,4.1,28,57.49,USD,images.vivino.com/thumbs/OeEcxeAdQJiSU9LxRFW26A_pl_480x640.png,"The label features an image of a building, which appears to be a winery or estate, and there are no animals or humans visible in this particular part of the image. My certainty level would be 1 for not seeing any animals or humans on this portion of the wine label.",none,1
169610850,DoUmia Tinto,2020,Pedralonga,,Spain,Rías Baixas,Red,3.6,534,23.83,USD,images.vivino.com/thumbs/_BBMSs8MQJqkqt5dtc3iKg_pl_480x640.png,,,
170993275,Albariño Serea,2022,Pedralonga,,Spain,Galicia,White,4.0,151,22.08,USD,images.vivino.com/labels/DqYqKH1gTrenpO264lI22w.jpg,,,
172410667,Hub,2021,Pedro Parra y Familia,,Chile,Itata Valley,Red,3.8,194,42.25,USD,images.vivino.com/thumbs/U2C_uitKTmuVOvYn449Fvw_pl_480x640.png,,,
171372731,Special Selection Sauvignon Blanc,2021,Pedroncelli,,United States,Dry Creek Valley,White,3.9,101,19.99,USD,images.vivino.com/labels/vqeNLATvT2GiMUBNOksq-w.jpg,,,
167031364,Cuvée Réservée Châteauneuf-du-Pape Rouge,2021,Pegau,,France,Châteauneuf-du-Pape,Red,4.2,15805,89.99,USD,images.vivino.com/thumbs/Gd7ZUhxrQqSzdXc3yk5rKw_pl_480x640.png,,,
173088558,Cuvée Réservée Châteauneuf du Pape Blanc,2022,Pegau,,France,Châteauneuf-du-Pape,White,4.0,831,74.99,USD,images.vivino.com/thumbs/cfwldrpASJ2tP5_--lLuNA_pl_480x640.png,,,
156774279,Reserva Castelão,2018,Pegos Claros,,Portugal,Palmela,Red,4.0,98,22.53,USD,images.vivino.com/thumbs/V-aywlTBQIitBkcKBdctOg_pl_480x640.png,,,
2075214,Blanc de Noirs Brut Champagne Grand Cru 'Verzenay',,Pehu Simonet,,France,Champagne Grand Cru 'Verzenay',Sparkling,3.9,121,72.99,USD,images.vivino.com/thumbs/qW1_o7s1RIShfQCDBK6oLg_pl_480x640.png,,,
161455117,Valle del Cua Tinto,2019,Peique,,Spain,Bierzo,Red,3.7,388,13.99,USD,images.vivino.com/labels/2m_bB-BdRRyNdwV3e28Pjw.jpg,"I see no animals or humans on the wine label. It features text, which indicates the wine's origin and type. I am very certain of my observation; on a scale of 0-1, my certainty is 1.",none,1
156940482,The Heritage Collection Chardonnay,2018,Peirano Estate,,United States,Lodi,White,3.9,128,17.99,USD,images.vivino.com/thumbs/Ji95XgCqRayhHmpC1pveNw_pl_480x640.png,,,
171714635,Cabernet Sauvignon,2020,Peirson Meyer,,United States,Napa Valley,Red,4.4,388,109.99,USD,images.vivino.com/thumbs/k6pSR2sTTzWc5MOBdVh8_A_pl_480x640.png,,,
174248139,Charles Heintz Vineyard Chardonnay,2021,Peirson Meyer,,United States,Sonoma Coast,White,4.5,155,69.99,USD,images.vivino.com/thumbs/p5xTFzhvTx2pTPggKY-VxQ_pl_480x640.png,,,
170145194,Legacy Collection Cabernet Sauvignon,2018,Peju,,United States,Napa Valley,Red,4.4,1163,79.99,USD,images.vivino.com/thumbs/yOvCYZa-SHKbpOLqAZfmeg_pl_480x640.png,,,
174460029,Sauvignon Blanc,2022,Peju,,United States,Napa Valley,White,4.0,2201,22.95,USD,images.vivino.com/thumbs/QfWzeHyLRMaYiOeeFMZLag_pl_480x640.png,,,
174100102,Tavel,2022,Pelaquie,,France,Tavel,Rose,3.7,215,17.50,USD,images.vivino.com/thumbs/GEv7KDM8SEShRoQC9OXyRA_pl_480x640.png,,,
166766247,Cabernet Sauvignon,2018,Pellet Estate,,United States,Napa Valley,Red,4.4,412,90.99,USD,images.vivino.com/thumbs/2UOh6EAzSXqL9mdsgUnUng_pl_480x640.png,,,
167638762,UnOaked Chardonnay,2018,Pellet Estate,,United States,Sonoma Coast,White,4.1,83,44.99,USD,images.vivino.com/thumbs/zBv-8IBWRqmmiMKVYT9Rtg_pl_480x640.png,,,
168969464,Jumilla Syrah - Monastrell,2020,Peña,,Spain,Jumilla,Red,3.4,260,10.99,USD,images.vivino.com/thumbs/g3tbvt36SPu2Fic-dLDBzQ_pl_480x640.png,,,
163344091,Cabernet Sauvignon,2020,Peñalolen,,Chile,Maipo Valley,Red,3.9,8487,19.99,USD,images.vivino.com/thumbs/mOhLnKMFQoW1oaBV2Lo6XQ_pl_480x640.png,"The image on the wine label appears to be an artistic representation of a human head, possibly a sculpture or mask, rather than a real human or animal. It is designed in such a way that it does not depict a living being but rather an object with human-like features. My certainty level is 1, as I am very certain of my assessment of the image.",human,1
161383333,Seleccion,2016,Peñamonte,,Spain,Toro,Red,3.7,580,14.95,USD,images.vivino.com/labels/wsl7jz09Tiq6TzUW5dt7uQ.jpg,,,
166494542,Pence Ranch Chardonnay,2020,Pence,,United States,Santa Barbara County,White,4.0,422,23.99,USD,images.vivino.com/thumbs/WTYnnUGMTrmeSPAE6mD43A_pl_480x640.png,,,
4562430,Bin 128 Shiraz,1993,Penfolds,,Australia,Coonawarra,Red,4.0,12365,34.99,USD,images.vivino.com/thumbs/4ka-K_CqTK6W1n5ntGF_0Q_pl_480x640.png,,,
